TractFIPS,y_variable,y_true,y_pred,City
06037222100.0,ACCESS2,19.2,24.27830655160549,Los Angeles
06037222100.0,CHECKUP,62.1,60.45625183497881,Los Angeles
06037222100.0,CHOLSCREEN,81.8,79.40046392874484,Los Angeles
06037222100.0,DENTAL,52.2,48.320907689505106,Los Angeles
36047056200.0,ARTHRITIS,21.1,22.117621787965447,New York
36047056200.0,BPHIGH,25.6,30.29485619295602,New York
36047056200.0,CANCER,6.9,7.205878852325734,New York
36047056200.0,CASTHMA,9.4,9.350937971414611,New York
36047056200.0,CHD,5.1,5.687176798430443,New York
36047056200.0,COPD,5.3,5.8101860772576,New York
36047056200.0,DIABETES,8.5,11.431743404328001,New York
36047056200.0,HIGHCHOL,37.0,35.61423637250999,New York
36047056200.0,KIDNEY,2.7,3.10923432596183,New York
36047056200.0,OBESITY,20.8,24.1000605278511,New York
36047056200.0,STROKE,2.5,3.070572998516942,New York
36047056200.0,BINGE,18.4,15.370263823867184,New York
36047056200.0,CSMOKING,10.6,10.242702252652766,New York
36047056200.0,LPA,20.1,23.24469047632599,New York
36047056200.0,SLEEP,30.4,33.162576311155995,New York
36047056200.0,MHLTH,13.9,13.176896812068458,New York
36047056200.0,PHLTH,8.8,9.418323517799298,New York
36047056200.0,ACCESS2,4.5,6.642457453356153,New York
36047056200.0,CHECKUP,76.0,78.62679908661363,New York
36047056200.0,CHOLSCREEN,89.2,88.38661212602689,New York
36047056200.0,DENTAL,70.0,69.38399030376873,New York
06037199700.0,ARTHRITIS,15.4,16.878190401361966,Los Angeles
06037199700.0,BPHIGH,25.8,25.46785514724324,Los Angeles
06037199700.0,CANCER,3.8,4.8675602318593265,Los Angeles
06037199700.0,CASTHMA,9.3,9.654147002952271,Los Angeles
06037199700.0,CHD,4.4,3.831416384309425,Los Angeles
06037199700.0,COPD,4.7,4.33463453939247,Los Angeles
06037199700.0,DIABETES,13.1,9.402893086342507,Los Angeles
06037199700.0,HIGHCHOL,34.8,34.14694117872621,Los Angeles
06037199700.0,KIDNEY,3.0,2.5712870469472726,Los Angeles
06037199700.0,OBESITY,29.9,28.919143170047608,Los Angeles
06037199700.0,STROKE,2.7,2.4131847919249187,Los Angeles
06037199700.0,BINGE,14.7,16.036001544182593,Los Angeles
06037199700.0,CSMOKING,13.1,9.942873209147177,Los Angeles
06037199700.0,LPA,26.7,18.957579059457693,Los Angeles
06037199700.0,SLEEP,33.9,33.09122755651397,Los Angeles
06037199700.0,MHLTH,16.7,14.9182388671403,Los Angeles
06037199700.0,PHLTH,12.8,9.509541537720002,Los Angeles
06037199700.0,ACCESS2,19.1,7.751507420120554,Los Angeles
06037199700.0,CHECKUP,59.9,61.49080625446624,Los Angeles
06037199700.0,CHOLSCREEN,81.9,85.20018898592798,Los Angeles
06037199700.0,DENTAL,51.8,65.05633046096659,Los Angeles
36061009500.0,ARTHRITIS,9.6,16.286014023591473,New York
36061009500.0,BPHIGH,12.7,23.551413220165163,New York
36061009500.0,CANCER,3.0,5.083742875256359,New York
36061009500.0,CASTHMA,10.8,10.647202066699354,New York
36061009500.0,CHD,1.8,4.184759244116694,New York
36061009500.0,COPD,2.3,3.8546359019652483,New York
36061009500.0,DIABETES,3.4,7.334364374643365,New York
36061009500.0,HIGHCHOL,22.8,33.66558662668848,New York
36061009500.0,KIDNEY,1.2,2.5094439951385183,New York
36061009500.0,OBESITY,14.6,18.91031497210976,New York
36061009500.0,STROKE,1.0,2.3166488191910206,New York
36061009500.0,BINGE,25.8,22.16627149865313,New York
36061009500.0,CSMOKING,7.7,13.64386815753265,New York
36061009500.0,LPA,12.2,17.537335640400784,New York
36061009500.0,SLEEP,28.7,34.56056310735579,New York
36061009500.0,MHLTH,17.0,15.275782797213575,New York
36061009500.0,PHLTH,5.3,8.222339510054693,New York
36061009500.0,ACCESS2,3.7,7.3879902183161805,New York
36061009500.0,CHECKUP,69.5,73.5924134254364,New York
36061009500.0,CHOLSCREEN,83.5,85.6633507734704,New York
36061009500.0,DENTAL,77.0,67.55189072425115,New York
36081139900.0,ARTHRITIS,20.3,22.07154839919215,New York
36081139900.0,BPHIGH,29.1,30.166543872416472,New York
36081139900.0,CANCER,6.7,7.265760632188269,New York
36081139900.0,CASTHMA,7.8,9.27407469846967,New York
36081139900.0,CHD,5.4,5.626071608905577,New York
36081139900.0,COPD,4.6,5.755295561277026,New York
36081139900.0,DIABETES,12.0,11.023465742697587,New York
36081139900.0,HIGHCHOL,38.6,36.97496952038128,New York
36081139900.0,KIDNEY,2.9,2.907599210477881,New York
36081139900.0,OBESITY,19.9,24.248836332249777,New York
36081139900.0,STROKE,2.7,2.9644729807744725,New York
36081139900.0,BINGE,12.1,14.689674972223152,New York
36081139900.0,CSMOKING,9.2,11.802953312865492,New York
36081139900.0,LPA,25.4,24.184676797393088,New York
36081139900.0,SLEEP,31.8,32.057152960439005,New York
36081139900.0,MHLTH,10.6,12.934488123288384,New York
36081139900.0,PHLTH,8.6,10.067652060722718,New York
36081139900.0,ACCESS2,5.5,5.689686182498287,New York
36081139900.0,CHECKUP,80.2,79.4462287821208,New York
36081139900.0,CHOLSCREEN,90.8,88.78076094688845,New York
36081139900.0,DENTAL,67.8,64.80512638602652,New York
47157022321.0,ARTHRITIS,29.9,24.830763746607975,Memphis
47157022321.0,BPHIGH,50.9,39.88237068767159,Memphis
47157022321.0,CANCER,5.3,4.840206247612364,Memphis
47157022321.0,CASTHMA,13.4,11.61807174981881,Memphis
47157022321.0,CHD,7.3,6.033298890497468,Memphis
47157022321.0,COPD,10.2,7.848946359046277,Memphis
47157022321.0,DIABETES,22.4,14.692440604759307,Memphis
47157022321.0,HIGHCHOL,33.6,31.615363429946367,Memphis
47157022321.0,KIDNEY,4.4,3.615329534690451,Memphis
47157022321.0,OBESITY,48.7,42.00127533775445,Memphis
47157022321.0,STROKE,5.5,3.810820560935752,Memphis
47157022321.0,BINGE,11.0,14.584575452220673,Memphis
47157022321.0,CSMOKING,26.3,23.804847567304364,Memphis
47157022321.0,LPA,39.0,34.36388916920608,Memphis
47157022321.0,SLEEP,43.1,38.52945224697921,Memphis
47157022321.0,MHLTH,21.4,19.868350974947354,Memphis
47157022321.0,PHLTH,17.4,14.430080196144486,Memphis
47157022321.0,ACCESS2,15.6,14.135426944877853,Memphis
47157022321.0,CHECKUP,83.3,80.61047414497698,Memphis
47157022321.0,CHOLSCREEN,85.9,85.2505882164691,Memphis
47157022321.0,DENTAL,45.4,51.93010456841616,Memphis
36061011203.0,ARTHRITIS,20.2,15.40143146963633,New York
36061011203.0,BPHIGH,23.6,20.71337476909694,New York
36061011203.0,CANCER,8.0,3.9000310151532886,New York
36061011203.0,CASTHMA,9.3,9.085476951899816,New York
36061011203.0,CHD,4.4,3.809653709594517,New York
36061011203.0,COPD,3.5,4.135822450554146,New York
36061011203.0,DIABETES,6.4,8.143495078463987,New York
36061011203.0,HIGHCHOL,35.3,29.62969696175704,New York
36061011203.0,KIDNEY,2.5,2.195688607736136,New York
36061011203.0,OBESITY,15.8,18.273844689574997,New York
36061011203.0,STROKE,2.0,1.8217276934843312,New York
36061011203.0,BINGE,20.4,19.74125018158248,New York
36061011203.0,CSMOKING,6.2,12.258409558972488,New York
36061011203.0,LPA,12.9,25.77712374986319,New York
36061011203.0,SLEEP,26.4,32.874285810662656,New York
36061011203.0,MHLTH,11.2,13.84097453993493,New York
36061011203.0,PHLTH,6.4,8.639803574973362,New York
36061011203.0,ACCESS2,2.7,11.2193215662331,New York
36061011203.0,CHECKUP,75.8,72.36520636223803,New York
36061011203.0,CHOLSCREEN,91.4,83.99409701936456,New York
36061011203.0,DENTAL,79.7,58.32388396054651,New York
17031222800.0,ARTHRITIS,12.9,15.783927017104734,Chicago
17031222800.0,BPHIGH,22.0,23.13643270731526,Chicago
17031222800.0,CANCER,3.2,4.059362138993848,Chicago
17031222800.0,CASTHMA,9.5,9.092310945247638,Chicago
17031222800.0,CHD,3.4,4.458053788975664,Chicago
17031222800.0,COPD,3.7,4.945827725583661,Chicago
17031222800.0,DIABETES,10.0,9.72222070343077,Chicago
17031222800.0,HIGHCHOL,25.1,28.125791505850245,Chicago
17031222800.0,KIDNEY,2.4,2.4639780074309297,Chicago
17031222800.0,OBESITY,35.4,28.1848715769548,Chicago
17031222800.0,STROKE,2.0,2.371339438201369,Chicago
17031222800.0,BINGE,18.0,19.471566254249904,Chicago
17031222800.0,CSMOKING,13.3,15.138163536476924,Chicago
17031222800.0,LPA,31.2,31.575856710127155,Chicago
17031222800.0,SLEEP,33.7,33.264102725136766,Chicago
17031222800.0,MHLTH,15.7,15.099835411502374,Chicago
17031222800.0,PHLTH,10.7,11.937500925880054,Chicago
17031222800.0,ACCESS2,19.3,19.282942714765046,Chicago
17031222800.0,CHECKUP,72.5,71.31274814812234,Chicago
17031222800.0,CHOLSCREEN,76.6,78.44060434527573,Chicago
17031222800.0,DENTAL,55.9,56.4880176122736,Chicago
48453002307.0,ARTHRITIS,13.6,15.211614988373036,Austin
48453002307.0,BPHIGH,20.9,22.953225618630942,Austin
48453002307.0,CANCER,3.3,3.5153270781253982,Austin
48453002307.0,CASTHMA,8.9,9.665404491924164,Austin
48453002307.0,CHD,3.2,3.8523298046734347,Austin
48453002307.0,COPD,4.1,4.903425538999379,Austin
48453002307.0,DIABETES,7.6,7.873025024953218,Austin
48453002307.0,HIGHCHOL,27.6,27.8277994798422,Austin
48453002307.0,KIDNEY,2.1,2.110202608786477,Austin
48453002307.0,OBESITY,30.0,31.479835969402004,Austin
48453002307.0,STROKE,1.8,1.9711786344971947,Austin
48453002307.0,BINGE,23.0,21.78873810488986,Austin
48453002307.0,CSMOKING,12.7,15.032960115504402,Austin
48453002307.0,LPA,20.8,22.302585908812183,Austin
48453002307.0,SLEEP,31.4,32.49522542585616,Austin
48453002307.0,MHLTH,18.3,20.409185308614166,Austin
48453002307.0,PHLTH,9.6,10.748570298059848,Austin
48453002307.0,ACCESS2,24.7,30.42418302369562,Austin
48453002307.0,CHECKUP,63.1,63.51882428982003,Austin
48453002307.0,CHOLSCREEN,77.3,76.31990131675421,Austin
48453002307.0,DENTAL,53.4,49.85269792523446,Austin
06037143902.0,ARTHRITIS,18.4,17.871970311837146,Los Angeles
06037143902.0,BPHIGH,23.9,25.094245986990032,Los Angeles
06037143902.0,CANCER,6.5,5.707615090362776,Los Angeles
06037143902.0,CASTHMA,8.7,8.893356303193405,Los Angeles
06037143902.0,CHD,3.6,4.073425179428954,Los Angeles
06037143902.0,COPD,3.5,3.980893591468354,Los Angeles
06037143902.0,DIABETES,6.7,8.854153799416407,Los Angeles
06037143902.0,HIGHCHOL,34.2,32.963567208895704,Los Angeles
06037143902.0,KIDNEY,2.3,2.6595764996312874,Los Angeles
06037143902.0,OBESITY,23.6,24.92409720333866,Los Angeles
06037143902.0,STROKE,2.0,2.346102992802859,Los Angeles
06037143902.0,BINGE,17.8,16.223019846924295,Los Angeles
06037143902.0,CSMOKING,6.5,8.431663415638296,Los Angeles
06037143902.0,LPA,10.8,14.93041024574207,Los Angeles
06037143902.0,SLEEP,28.0,30.4543920768571,Los Angeles
06037143902.0,MHLTH,12.2,13.500025081796636,Los Angeles
06037143902.0,PHLTH,7.5,8.97388493267379,Los Angeles
06037143902.0,ACCESS2,3.4,5.755145164813892,Los Angeles
06037143902.0,CHECKUP,65.1,63.04783605847526,Los Angeles
06037143902.0,CHOLSCREEN,90.7,88.70572208110711,Los Angeles
06037143902.0,DENTAL,77.1,69.5198914462378,Los Angeles
47157021140.0,ARTHRITIS,22.3,22.445330500330876,Memphis
47157021140.0,BPHIGH,31.3,36.370553485090205,Memphis
47157021140.0,CANCER,5.9,5.550346246639566,Memphis
47157021140.0,CASTHMA,9.8,11.690423661983742,Memphis
47157021140.0,CHD,4.7,5.578252186385861,Memphis
47157021140.0,COPD,5.7,7.838515307354184,Memphis
47157021140.0,DIABETES,9.4,12.270107860328013,Memphis
47157021140.0,HIGHCHOL,31.4,29.292217725927628,Memphis
47157021140.0,KIDNEY,2.5,2.9712738072944163,Memphis
47157021140.0,OBESITY,31.8,35.06131276483881,Memphis
47157021140.0,STROKE,2.4,3.3062260218313635,Memphis
47157021140.0,BINGE,17.7,15.613208273882906,Memphis
47157021140.0,CSMOKING,14.7,19.488533205727727,Memphis
47157021140.0,LPA,20.8,29.51276741195018,Memphis
47157021140.0,SLEEP,30.5,35.61743411226535,Memphis
47157021140.0,MHLTH,16.4,19.43684645561661,Memphis
47157021140.0,PHLTH,10.2,13.225950920777459,Memphis
47157021140.0,ACCESS2,8.3,13.177036285381224,Memphis
47157021140.0,CHECKUP,76.7,75.13518077949223,Memphis
47157021140.0,CHOLSCREEN,87.5,83.3059284241755,Memphis
47157021140.0,DENTAL,67.9,57.92500604240693,Memphis
06037111301.0,ARTHRITIS,16.4,17.1071719033803,Los Angeles
06037111301.0,BPHIGH,24.4,25.043659722325827,Los Angeles
06037111301.0,CANCER,4.7,4.922839666647482,Los Angeles
06037111301.0,CASTHMA,9.4,9.058432031452138,Los Angeles
06037111301.0,CHD,3.8,3.999020340904309,Los Angeles
06037111301.0,COPD,4.5,4.41993188179637,Los Angeles
06037111301.0,DIABETES,9.5,9.708054988711382,Los Angeles
06037111301.0,HIGHCHOL,33.3,33.49722034325504,Los Angeles
06037111301.0,KIDNEY,2.5,2.6256669653043216,Los Angeles
06037111301.0,OBESITY,25.5,27.147249568873747,Los Angeles
06037111301.0,STROKE,2.3,2.3877817736999245,Los Angeles
06037111301.0,BINGE,15.6,16.325862077385842,Los Angeles
06037111301.0,CSMOKING,10.4,9.726894434182883,Los Angeles
06037111301.0,LPA,18.6,18.4237348419362,Los Angeles
06037111301.0,SLEEP,32.9,31.609754204927803,Los Angeles
06037111301.0,MHLTH,15.8,14.650532567950076,Los Angeles
06037111301.0,PHLTH,10.0,10.182516086031884,Los Angeles
06037111301.0,ACCESS2,8.8,10.820285047221656,Los Angeles
06037111301.0,CHECKUP,62.3,62.41981044722264,Los Angeles
06037111301.0,CHOLSCREEN,84.7,86.21954556214573,Los Angeles
06037111301.0,DENTAL,62.8,62.52109241916098,Los Angeles
06037135202.0,ARTHRITIS,21.3,18.434068672493378,Los Angeles
06037135202.0,BPHIGH,28.3,25.15325226403398,Los Angeles
06037135202.0,CANCER,7.0,5.640215299225044,Los Angeles
06037135202.0,CASTHMA,9.0,9.278655671301049,Los Angeles
06037135202.0,CHD,4.8,4.057396978590055,Los Angeles
06037135202.0,COPD,5.0,4.525809308385002,Los Angeles
06037135202.0,DIABETES,9.5,9.4148385875089,Los Angeles
06037135202.0,HIGHCHOL,37.3,34.08148789856426,Los Angeles
06037135202.0,KIDNEY,2.9,2.7217636158731366,Los Angeles
06037135202.0,OBESITY,25.6,26.77154124773827,Los Angeles
06037135202.0,STROKE,2.7,2.55861713128723,Los Angeles
06037135202.0,BINGE,15.6,16.01799566993418,Los Angeles
06037135202.0,CSMOKING,9.3,9.97012000542259,Los Angeles
06037135202.0,LPA,15.8,17.911283186370287,Los Angeles
06037135202.0,SLEEP,30.4,31.699397951468526,Los Angeles
06037135202.0,MHLTH,13.5,14.260416058768199,Los Angeles
06037135202.0,PHLTH,9.9,9.873866876177948,Los Angeles
06037135202.0,ACCESS2,5.6,9.831609398464455,Los Angeles
06037135202.0,CHECKUP,66.1,64.65524146378989,Los Angeles
06037135202.0,CHOLSCREEN,89.6,88.49810359073383,Los Angeles
06037135202.0,DENTAL,70.3,66.00194559458518,Los Angeles
42101023100.0,ARTHRITIS,23.3,21.402595529418715,Philadelphia
42101023100.0,BPHIGH,24.6,31.86578314877145,Philadelphia
42101023100.0,CANCER,7.8,5.925002498643278,Philadelphia
42101023100.0,CASTHMA,9.7,12.179253151032949,Philadelphia
42101023100.0,CHD,4.3,5.347406838888596,Philadelphia
42101023100.0,COPD,3.9,5.721745280706528,Philadelphia
42101023100.0,DIABETES,6.5,11.150860760067193,Philadelphia
42101023100.0,HIGHCHOL,32.2,31.88729408397069,Philadelphia
42101023100.0,KIDNEY,2.4,3.2475303674602993,Philadelphia
42101023100.0,OBESITY,22.2,29.13814935112911,Philadelphia
42101023100.0,STROKE,2.1,4.12502968661752,Philadelphia
42101023100.0,BINGE,20.8,17.462277067981262,Philadelphia
42101023100.0,CSMOKING,8.9,16.152810610180342,Philadelphia
42101023100.0,LPA,14.4,25.29290110405507,Philadelphia
42101023100.0,SLEEP,28.5,35.66715422302708,Philadelphia
42101023100.0,MHLTH,12.1,17.381971352336855,Philadelphia
42101023100.0,PHLTH,7.8,12.301910849223145,Philadelphia
42101023100.0,ACCESS2,3.2,7.339343504445048,Philadelphia
42101023100.0,CHECKUP,75.9,75.85283744774513,Philadelphia
42101023100.0,CHOLSCREEN,91.3,85.71455949229937,Philadelphia
42101023100.0,DENTAL,80.8,63.9881765230743,Philadelphia
36047019000.0,ARTHRITIS,17.1,19.54157414772755,New York
36047019000.0,BPHIGH,25.2,28.641137380238202,New York
36047019000.0,CANCER,4.6,5.077842441715531,New York
36047019000.0,CASTHMA,9.3,10.438821170827397,New York
36047019000.0,CHD,5.0,5.601298670408098,New York
36047019000.0,COPD,5.7,6.012336162306168,New York
36047019000.0,DIABETES,11.5,13.05791466950078,New York
36047019000.0,HIGHCHOL,35.5,35.07857388435044,New York
36047019000.0,KIDNEY,2.7,2.996218450494393,New York
36047019000.0,OBESITY,21.9,26.03933940427342,New York
36047019000.0,STROKE,2.7,3.1513509278754928,New York
36047019000.0,BINGE,15.3,14.99707340150596,New York
36047019000.0,CSMOKING,15.1,14.20091080262585,New York
36047019000.0,LPA,30.8,29.996198422803797,New York
36047019000.0,SLEEP,35.5,37.75161221574865,New York
36047019000.0,MHLTH,15.8,15.699830428858537,New York
36047019000.0,PHLTH,10.5,10.950010096192868,New York
36047019000.0,ACCESS2,11.5,10.676038782733883,New York
36047019000.0,CHECKUP,72.9,76.1894233934152,New York
36047019000.0,CHOLSCREEN,84.1,85.53029331197938,New York
36047019000.0,DENTAL,53.8,55.81709723818974,New York
06073005200.0,ARTHRITIS,15.7,16.63171035617227,San Diego
06073005200.0,BPHIGH,21.4,21.248532140548768,San Diego
06073005200.0,CANCER,4.2,4.16915699685261,San Diego
06073005200.0,CASTHMA,9.5,9.476965472413372,San Diego
06073005200.0,CHD,3.7,3.5213696854167194,San Diego
06073005200.0,COPD,3.9,3.842144735109356,San Diego
06073005200.0,DIABETES,7.6,7.279104913909092,San Diego
06073005200.0,HIGHCHOL,27.9,30.758270085000344,San Diego
06073005200.0,KIDNEY,2.2,2.2997890222538357,San Diego
06073005200.0,OBESITY,23.6,22.03560888074597,San Diego
06073005200.0,STROKE,2.0,2.0023699578030483,San Diego
06073005200.0,BINGE,22.2,20.32887370392822,San Diego
06073005200.0,CSMOKING,10.5,10.508988779096075,San Diego
06073005200.0,LPA,14.3,14.798991905699625,San Diego
06073005200.0,SLEEP,34.3,32.319789527149325,San Diego
06073005200.0,MHLTH,16.7,15.923412914924613,San Diego
06073005200.0,PHLTH,8.8,8.847131437656214,San Diego
06073005200.0,ACCESS2,7.3,5.9936401501579715,San Diego
06073005200.0,CHECKUP,62.0,63.84767444870324,San Diego
06073005200.0,CHOLSCREEN,81.4,85.08216261805443,San Diego
06073005200.0,DENTAL,66.2,71.03144529165671,San Diego
36047089400.0,ARTHRITIS,21.7,19.59104341885618,New York
36047089400.0,BPHIGH,36.2,30.424525784334772,New York
36047089400.0,CANCER,4.5,4.8355407303513624,New York
36047089400.0,CASTHMA,13.3,11.021517376247143,New York
36047089400.0,CHD,5.4,5.191252743794622,New York
36047089400.0,COPD,6.8,5.633308850643147,New York
36047089400.0,DIABETES,15.1,12.275699105268425,New York
36047089400.0,HIGHCHOL,32.2,31.30619124069652,New York
36047089400.0,KIDNEY,3.7,3.053924724577605,New York
36047089400.0,OBESITY,36.0,30.561781116272574,New York
36047089400.0,STROKE,4.2,3.15039787673071,New York
36047089400.0,BINGE,13.9,15.164737226340073,New York
36047089400.0,CSMOKING,18.9,14.929855729412651,New York
36047089400.0,LPA,34.4,31.522648800161758,New York
36047089400.0,SLEEP,44.5,38.3533272351589,New York
36047089400.0,MHLTH,19.3,16.619786639182358,New York
36047089400.0,PHLTH,13.0,10.631291073418986,New York
36047089400.0,ACCESS2,10.8,11.968985276307782,New York
36047089400.0,CHECKUP,80.3,76.05577575488225,New York
36047089400.0,CHOLSCREEN,86.2,85.48253672594733,New York
36047089400.0,DENTAL,49.1,56.52459641346318,New York
36047052000.0,ARTHRITIS,16.5,19.052610286308372,New York
36047052000.0,BPHIGH,25.5,26.86972132996484,New York
36047052000.0,CANCER,4.3,5.5547823972710315,New York
36047052000.0,CASTHMA,9.9,10.385005171867428,New York
36047052000.0,CHD,4.3,4.608573588054255,New York
36047052000.0,COPD,4.8,5.294810076280639,New York
36047052000.0,DIABETES,10.6,9.713533709838812,New York
36047052000.0,HIGHCHOL,33.0,31.96744679434129,New York
36047052000.0,KIDNEY,2.6,2.909712119414377,New York
36047052000.0,OBESITY,23.7,25.624703990549612,New York
36047052000.0,STROKE,2.6,2.8308640055181,New York
36047052000.0,BINGE,15.6,16.974404142543612,New York
36047052000.0,CSMOKING,13.4,12.348927557294092,New York
36047052000.0,LPA,27.3,26.314990316044426,New York
36047052000.0,SLEEP,36.2,36.71374957752577,New York
36047052000.0,MHLTH,15.2,15.157573308969978,New York
36047052000.0,PHLTH,9.6,9.696206271562987,New York
36047052000.0,ACCESS2,9.9,8.157998394371107,New York
36047052000.0,CHECKUP,74.4,75.84830853631725,New York
36047052000.0,CHOLSCREEN,85.9,88.11442782481816,New York
